year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Netherlands	NL	12294732	21000586933.2041	8.861	1.29	0.0	0.0	25.286	0.0	0.0	0.0	112.976	0	0	0
1966	Netherlands	NL	12456251	22867203317.4022	8.073	2.46	0.0	0.0	27.384	0.0	0.0	0.0	117.761	0	0	0
1967	Netherlands	NL	12598201	25087562181.3218	7.762	4.347	0.0	0.0	27.999	0.0	0.0	0.0	122.832	0	0	0
1968	Netherlands	NL	12729721	27817605743.2503	7.356	7.309	0.0	0.005	30.111	0.0	0.0	0.0	138.221	0	0	0
1969	Netherlands	NL	12877984	31503868835.1853	6.258	10.772	0.0	0.072	32.899	0.0	0.0	0.0	149.095	0	0	0
1970	Netherlands	NL	13038526	37677621537.7123	4.586	15.167	0.0	0.085	36.51	0.0	0.0	0.0	163.487	0	0	24.004
1971	Netherlands	NL	13194497	44010160463.6591	3.463	19.824	0.0	0.094	35.988	0.0	0.0	0.0	167.83	0	0	33.176
1972	Netherlands	NL	13328593	54008338917.8797	2.962	25.795	0.0	0.075	40.06	0.0	0.0	0.0	192.649	0	0	44.234
1973	Netherlands	NL	13439322	70924006306.1643	3.009	28.685	0.0	0.251	41.29	0.0	0.0	0.0	202.403	0	0	53.788
1974	Netherlands	NL	13545056	86129928026.8875	2.866	30.525	0.0	0.689	35.387	0.0	0.0	0.0	186.025	0	0	63.772
1975	Netherlands	NL	13666335	98970041042.175	2.412	31.814	0.0	0.702	34.828	0.182	0.0	0.0	181.791	0	0	69.074
1976	Netherlands	NL	13774037	107775403067.178	3.009	33.056	0.0	0.815	39.18	0.197	0.0	0.0	200.976	0	0	73.803
1977	Netherlands	NL	13856185	125395875998.923	3.153	33.176	0.0	0.839	37.596	0.196	0.0	0.0	197.156	0	0	74.042
1978	Netherlands	NL	13941700	153870462415.971	3.607	33.247	0.0	0.803	38.365	0.274	0.0	0.0	183.845	0	0	67.784
1979	Netherlands	NL	14038270	177376289135.45	3.439	33.104	0.0	0.734	41.51	0.25	0.0	0.0	191.161	0	0	71.081
1980	Netherlands	NL	14149800	192661371425.405	3.989	30.262	0.0	0.884	38.793	0.232	0.0	0.0	180.748	0	0	68.74
1981	Netherlands	NL	14247208	162039376225.382	4.419	28.805	0.0	0.779	36.22	0.246	0.0	0.0	173.915	0	0	63.82
1982	Netherlands	NL	14312690	156456858050.673	5.111	27.515	0.0	0.82	31.506	0.06	0.0	0.0	168.019	0	0	54.576
1983	Netherlands	NL	14367070	151487045479.114	5.278	29.426	0.0	0.754	29.737	0.052	0.0	0.0	164.729	0	0	58.111
1984	Netherlands	NL	14424211	142075910370.879	6.377	31.265	0.0	0.782	29.352	0.004	0.0	0.0	169.672	0	0	58.828
1985	Netherlands	NL	14491632	142009922306.263	6.353	32.937	0.0	0.882	29.59	0.1	0.0	0.0	172.439	0	0	61.598
1986	Netherlands	NL	14572278	198298498021.227	6.544	32.865	0.0	0.954	32.8	0.125	0.0	0.0	174.284	0	0	56.32
1987	Netherlands	NL	14665037	241918791122.715	6.903	33.916	0.0	0.804	33.004	0.159	0.0	0.0	181.869	0	0	56.415
1988	Netherlands	NL	14760094	258567751142.825	8.264	30.668	0.0	0.832	35.096	0.193	0.0	0.004	185.975	0	0	49.799
1989	Netherlands	NL	14848907	255039560739.894	8.192	31.432	0.008	0.91	34.618	0.209	0.0	0.005	187.035	0	0	54.433
1990	Netherlands	NL	14951510	314267667675.178	8.742	31.647	0.026	0.792	36.211	0.164	0.0	0.013	191.096	0	0	54.935
1991	Netherlands	NL	15069798	323320449905.705	8.049	35.325	0.018	0.754	35.725	0.19	0.0	0.02	199.743	0	0	62.052
1992	Netherlands	NL	15184166	358330385839.599	8.025	34.394	0.026	0.86	37.318	0.204	0.0	0.033	199.518	0	0	62.482
1993	Netherlands	NL	15290368	349037818106.312	8.097	35.373	0.021	0.894	37.06	0.235	0.0	0.039	204.284	0	0	63.724
1994	Netherlands	NL	15382838	374291430318.44	8.622	34.155	0.024	0.897	37.248	0.266	0.0	0.054	202.095	0	0	60.189
1995	Netherlands	NL	15459006	446528959648.641	8.909	35.086	0.021	0.91	38.676	0.302	0.0	0.072	213.238	0	0	60.858
1996	Netherlands	NL	15530498	445704575163.399	8.598	38.884	0.021	0.941	38.318	0.397	0.0	0.099	222.767	0	0	68.883
1997	Netherlands	NL	15610650	412199006098.938	8.36	36.424	0.021	0.545	40.288	0.439	0.0	0.107	221.065	0	0	61.001
1998	Netherlands	NL	15707209	432476116418.574	8.527	35.97	0.025	0.862	40.525	0.505	0.001	0.145	221.573	0	0	58.183
1999	Netherlands	NL	15812088	441975282335.393	7.476	35.158	0.02	0.866	41.458	0.552	0.001	0.146	218.581	0	0	54.122
2000	Netherlands	NL	15925513	412807259996.315	7.762	35.254	0.032	0.887	42.668	0.645	0.002	0.188	221.161	0	0	52.188
2001	Netherlands	NL	16046180	426573601789.709	8.264	35.97	0.027	0.899	44.848	0.723	0.003	0.187	231.432	0	0	56.033
2002	Netherlands	NL	16148929	465368906455.863	8.312	35.588	0.025	0.886	44.658	0.876	0.004	0.214	231.292	0	0	54.218
2003	Netherlands	NL	16225302	571863431151.242	8.598	35.851	0.016	0.909	45.058	0.882	0.007	0.298	231.909	0	0	52.212
2004	Netherlands	NL	16281779	650532654581.574	8.479	36.687	0.022	0.865	47.072	1.182	0.007	0.422	238.975	0	0	61.574
2005	Netherlands	NL	16319868	678533764457.157	8.097	35.636	0.02	0.905	50.058	1.669	0.008	0.468	242.725	0	0	56.248
2006	Netherlands	NL	16346101	726649102998.369	7.715	34.203	0.024	0.785	50.77	1.802	0.008	0.619	241.961	0	0	55.388
2007	Netherlands	NL	16381696	839419655078.018	8.407	33.223	0.024	0.95	50.657	1.697	0.008	0.778	236.835	0	0	54.433
2008	Netherlands	NL	16445593	936228211513.11	7.954	34.609	0.023	0.943	47.287	2.122	0.009	0.964	232.493	0	0	59.879
2009	Netherlands	NL	16530388	857932759099.75	7.5	34.967	0.022	0.961	45.919	2.43	0.01	1.037	224.058	0	0	56.415
2010	Netherlands	NL	16615394	836439735099.338	7.548	39.242	0.024	0.898	45.874	2.514	0.013	0.904	232.991	0	0	63.437
2011	Netherlands	NL	16693074	893701695857.659	7.452	34.251	0.013	0.937	46.077	2.78	0.023	1.154	224.584	0	0	57.729
2012	Netherlands	NL	16754962	828946812396.788	8.192	32.435	0.024	0.886	43.705	2.815	0.057	1.127	216.374	0	0	57.419
2013	Netherlands	NL	16804432	866680000367.264	8.192	32.841	0.026	0.654	41.437	2.737	0.117	1.273	210.904	0	0	61.766
2014	Netherlands	NL	16865008	879635084124.987	9.052	28.638	0.025	0.926	39.621	2.624	0.178	1.312	199.434	0	0	52.116
2015	Netherlands	NL	16939923	750283908173.45	11.011	28.327	0.021	0.923	38.734	3.078	0.254	1.708	207.548	0	0	39.004
2016	Netherlands	NL	16939923	NA	10.27	30.214	0.025	0.931	39.945	3.11	0.347	1.797	212.484	0	0	36.137
