year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Thailand	TH	31822798	4388937649.03846	0.045	0.0	0.248	0.0	2.3	0.0	0.0	0.0	7.367	0	0	0
1966	Thailand	TH	32789097	5279230817.30769	0.065	0.0	0.288	0.0	2.719	0.0	0.0	0.0	8.744	0	0	0
1967	Thailand	TH	33778500	5638461442.30769	0.116	0.0	0.394	0.0	3.023	0.0	0.0	0.0	9.901	0	0	0
1968	Thailand	TH	34790945	6081009427.88461	0.128	0.0	0.357	0.0	3.993	0.0	0.0	0.0	12.986	0	0	0
1969	Thailand	TH	35826803	6695336567.30769	0.136	0.0	0.267	0.0	4.33	0.0	0.0	0.0	14.064	0	0	0
1970	Thailand	TH	36884914	7086538437.5	0.145	0.0	0.453	0.0	5.053	0.0	0.0	0.0	16.259	0	0	0.0
1971	Thailand	TH	37964925	7375000024.03846	0.114	0.0	0.519	0.0	5.626	0.0	0.0	0.0	17.899	0	0	0.0
1972	Thailand	TH	39061999	8177884552.88461	0.09	0.0	0.486	0.0	7.08	0.0	0.0	0.0	22.297	0	0	0.0
1973	Thailand	TH	40164969	10838587357.7466	0.096	0.0	0.527	0.0	7.499	0.0	0.0	0.0	23.616	0	0	0.0
1974	Thailand	TH	41259539	13703000530.0587	0.144	0.0	0.674	0.0	7.655	0.0	0.0	0.0	24.277	0	0	0.0
1975	Thailand	TH	42334954	14882747955.0328	0.138	0.0	0.672	0.0	8.25	0.0	0.0	0.0	26.113	0	0	0.0
1976	Thailand	TH	43386846	16985211146.0238	0.16	0.0	0.718	0.0	8.697	0.0	0.0	0.0	27.578	0	0	0.0
1977	Thailand	TH	44416007	19779315170.0237	0.154	0.0	0.647	0.0	9.779	0.0	0.0	0.0	30.891	0	0	0.0
1978	Thailand	TH	45423442	24006570178.1561	0.198	0.0	0.425	0.0	10.979	0.0	0.0	0.0	34.777	0	0	0.0
1979	Thailand	TH	46412310	27371699082.7126	0.416	0.0	0.693	0.0	11.101	0.0	0.0	0.0	36.074	0	0	0.0
1980	Thailand	TH	47385325	32353440726.8856	0.45	0.0	0.304	0.0	11.582	0.0	0.0	0.0	37.714	0	0	0.0
