year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Qatar	QA	73543	NA	0.0	0.073	0.0	0.0	0.047	0.0	0.0	0.0	0.31	0	11.605	0
1966	Qatar	QA	79735	NA	0.0	0.074	0.0	0.0	0.047	0.0	0.0	0.0	0.309	0	14.494	0
1967	Qatar	QA	86161	NA	0.0	0.101	0.0	0.0	0.071	0.0	0.0	0.0	0.442	0	16.138	0
1968	Qatar	QA	93043	NA	0.0	0.462	0.0	0.0	0.092	0.0	0.0	0.0	1.353	0	16.981	0
1969	Qatar	QA	100697	NA	0.0	0.765	0.0	0.0	0.107	0.0	0.0	0.0	2.11	0	17.732	0
1970	Qatar	QA	109329	301791301.791302	0.0	0.905	0.0	0.0	0.093	0.0	0.0	0.0	2.393	0	18.08	0.905
1971	Qatar	QA	119246	387700084.245998	0.0	0.905	0.0	0.0	0.089	0.0	0.0	0.0	2.374	0	21.418	0.905
1972	Qatar	QA	130377	510259940.720474	0.0	0.993	0.0	0.0	0.106	0.0	0.0	0.0	2.625	0	24.073	0.993
1973	Qatar	QA	142111	793884368.040437	0.0	1.422	0.0	0.0	0.138	0.0	0.0	0.0	3.724	0	28.391	1.422
1974	Qatar	QA	153593	2401403227.44085	0.0	1.168	0.0	0.0	0.188	0.0	0.0	0.0	3.279	0	25.801	1.168
1975	Qatar	QA	164333	2512784033.37828	0.0	1.803	0.0	0.0	0.224	0.0	0.0	0.0	4.877	0	21.766	1.803
1976	Qatar	QA	173759	3284301332.18953	0.0	0.985	0.0	0.0	0.308	0.0	0.0	0.0	3.022	0	24.323	0.985
1977	Qatar	QA	182370	3617580171.76055	0.0	1.396	0.0	0.0	0.41	0.0	0.0	0.0	4.253	0	21.667	1.396
1978	Qatar	QA	192018	4052000412.70087	0.0	1.331	0.0	0.0	0.398	0.0	0.0	0.0	4.084	0	24.107	1.331
1979	Qatar	QA	205244	5633000318.02401	0.0	3.926	0.0	0.0	0.432	0.0	0.0	0.0	9.533	0	25.203	3.926
1980	Qatar	QA	223715	7829094613.07082	0.0	4.267	0.0	0.0	0.693	0.0	0.0	0.0	10.386	0	23.673	4.267
1981	Qatar	QA	248053	8661263763.73626	0.0	3.891	0.0	0.0	0.756	0.0	0.0	0.0	10.124	0	20.696	3.891
1982	Qatar	QA	277242	7596703214.28571	0.0	4.55	0.0	0.0	1.049	0.0	0.0	0.0	11.484	0	16.876	4.55
1983	Qatar	QA	309276	6467582307.69231	0.0	4.712	0.0	0.0	1.149	0.0	0.0	0.0	12.285	0	15.349	4.712
1984	Qatar	QA	341286	6704395824.17583	0.0	5.337	0.0	0.0	1.298	0.0	0.0	0.0	13.966	0	17.147	5.337
1985	Qatar	QA	371071	6153296456.04396	0.0	4.914	0.0	0.0	1.825	0.0	0.0	0.0	14.79	0	15.318	4.914
1986	Qatar	QA	398326	5053021950.54945	0.0	5.22	0.0	0.0	2.152	0.0	0.0	0.0	16.387	0	17.272	5.22
1987	Qatar	QA	423327	5446428681.31868	0.0	5.049	0.0	0.0	2.292	0.0	0.0	0.0	16.593	0	15.271	5.049
1988	Qatar	QA	445203	6038187032.96703	0.0	5.274	0.0	0.0	1.501	0.0	0.0	0.0	14.482	0	17.647	5.274
1989	Qatar	QA	463062	6487912087.91209	0.0	5.58	0.0	0.0	1.657	0.0	0.0	0.0	15.582	0	19.69	5.58
1990	Qatar	QA	476478	7360439423.07692	0.0	5.67	0.0	0.0	1.715	0.0	0.0	0.0	15.827	0	21.122	5.67
1991	Qatar	QA	485114	6883516483.51648	0.0	6.867	0.0	0.0	1.474	0.0	0.0	0.0	17.558	0	20.403	6.867
1992	Qatar	QA	489668	7646153983.51648	0.0	11.358	0.0	0.0	1.535	0.0	0.0	0.0	26.518	0	23.601	11.358
1993	Qatar	QA	492120	7156593653.84615	0.0	12.15	0.0	0.0	1.559	0.0	0.0	0.0	28.246	0	21.813	12.15
1994	Qatar	QA	495179	7374450769.23077	0.0	12.15	0.0	0.0	1.664	0.0	0.0	0.0	28.664	0	21.348	12.15
1995	Qatar	QA	501019	8137911978.02198	0.0	12.15	0.0	0.0	1.745	0.0	0.0	0.0	28.995	0	21.831	12.15
1996	Qatar	QA	511864	9059340384.61539	0.0	12.33	0.0	0.0	1.851	0.0	0.0	0.0	29.755	0	27.104	12.33
1997	Qatar	QA	528213	11297802115.3846	0.0	13.05	0.0	0.0	1.96	0.0	0.0	0.0	31.776	0	33.273	15.66
1998	Qatar	QA	548618	10255495027.4725	0.0	13.302	0.0	0.0	2.011	0.0	0.0	0.0	32.599	0	33.552	17.622
1999	Qatar	QA	570643	12393131868.1319	0.0	12.528	0.0	0.0	1.97	0.0	0.0	0.0	31.289	0	34.278	19.845
2000	Qatar	QA	593453	17759890109.8901	0.0	9.774	0.0	0.0	1.697	0.0	0.0	0.0	22.576	0	40.229	22.41
2001	Qatar	QA	613720	17538461538.4615	0.0	9.414	0.0	0.0	2.069	0.0	0.0	0.0	22.788	0	40.05	24.3
2002	Qatar	QA	634388	19363736263.7363	0.0	9.819	0.0	0.0	2.673	0.0	0.0	0.0	25.792	0	37.372	26.55
2003	Qatar	QA	668165	23533791208.7912	0.0	10.989	0.0	0.0	2.794	0.0	0.0	0.0	27.497	0	43.836	28.26
2004	Qatar	QA	732096	31734065934.0659	0.0	13.659	0.0	0.0	2.975	0.0	0.0	0.0	33.209	0	49.989	35.253
2005	Qatar	QA	836924	44530494505.4945	0.0	16.727	0.0	0.0	3.564	0.0	0.0	0.0	40.703	0	52.64	41.22
2006	Qatar	QA	988448	60882142857.1428	0.0	17.243	0.0	0.0	4.634	0.0	0.0	0.0	43.886	0	56.772	45.63
2007	Qatar	QA	1178955	79712087912.0879	0.0	21.167	0.0	0.0	5.246	0.0	0.0	0.0	55.049	0	57.567	56.88
2008	Qatar	QA	1388962	115270054945.055	0.0	17.353	0.0	0.0	6.26	0.0	0.0	0.0	49.514	0	64.652	69.283
2009	Qatar	QA	1591151	97798351648.3516	0.0	18.743	0.0	0.0	6.032	0.0	0.0	0.0	52.168	0	62.556	80.37
2010	Qatar	QA	1765513	125122306346.154	0.0	26.855	0.0	0.0	6.478	0.0	0.0	0.0	70.765	0	71.122	118.048
2011	Qatar	QA	1905437	167775274725.275	0.0	17.677	0.0	0.0	7.984	0.0	0.0	0.0	53.213	0	78.013	130.744
2012	Qatar	QA	2015624	186833516483.516	0.0	21.055	0.0	0.0	8.204	0.001	0.001	0.0	60.408	0	82.206	141.345
2013	Qatar	QA	2101288	198727747252.747	0.0	34.122	0.0	0.0	9.318	0.001	0.001	0.0	92.331	0	80.286	159.842
2014	Qatar	QA	2172065	206224725274.725	0.0	32.791	0.0	0.0	9.729	0.002	0.002	0.0	91.103	0	79.436	156.651
2015	Qatar	QA	2235355	164641483516.484	0.0	39.534	0.0	0.0	10.692	0.002	0.002	0.0	108.471	0	79.115	160.625
2016	Qatar	QA	2235355	NA	0.0	37.489	0.0	0.0	11.704	0.002	0.002	0.0	106.75	0	79.443	163.123
