year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Sweden	SE	7733853	23260320646.2745	2.229	0.0	10.511	0.004	18.949	0.0	0.0	0.0	67.134	0	0	0
1966	Sweden	SE	7807797	25302033132.3312	2.127	0.0	10.303	0.011	21.483	0.0	0.0	0.0	74.3	0	0	0
1967	Sweden	SE	7867931	27463409201.8822	2.112	0.0	11.158	0.011	21.023	0.0	0.0	0.0	72.181	0	0	0
1968	Sweden	SE	7912273	29143383490.5896	1.845	0.0	11.039	0.005	23.758	0.0	0.0	0.0	80.28	0	0	0
1969	Sweden	SE	7968072	31649203885.888	1.801	0.0	9.471	0.014	26.804	0.0	0.0	0.0	89.296	0	0	0
1970	Sweden	SE	8042801	37555366021.0315	1.903	0.0	9.4	0.012	29.26	0.029	0.0	0.0	98.002	0	0	0
1971	Sweden	SE	8098334	40980345656.3725	1.715	0.0	11.774	0.02	27.465	0.036	0.0	0.0	90.693	0	0	0
1972	Sweden	SE	8122300	48263914958.8443	1.474	0.0	12.168	0.332	28.312	0.051	0.0	0.0	92.46	0	0	0
1973	Sweden	SE	8136312	58567384058.8006	1.629	0.0	13.555	0.478	29.215	0.09	0.0	0.0	95.292	0	0	0
1974	Sweden	SE	8159955	65082581294.7696	1.8	0.0	12.966	0.465	26.332	0.081	0.0	0.0	87.007	0	0	0
1975	Sweden	SE	8192437	81716751697.8951	1.941	0.0	13.053	2.709	26.225	0.07	0.0	0.0	86.886	0	0	0
1976	Sweden	SE	8222286	88102107647.0993	1.863	0.0	12.416	3.619	29.039	0.08	0.0	0.0	95.697	0	0	0
1977	Sweden	SE	8251540	93136775102.6419	1.479	0.0	12.113	4.507	28.049	0.081	0.0	0.0	91.594	0	0	0
1978	Sweden	SE	8275599	102969762221.976	1.517	0.0	13.074	5.382	26.601	0.062	0.0	0.0	84.364	0	0	0
1979	Sweden	SE	8293678	121646718574.328	1.792	0.0	13.855	4.761	27.873	0.079	0.0	0.0	88.805	0	0	0
1980	Sweden	SE	8310531	140088635568.375	1.708	0.0	13.408	5.995	24.78	0.163	0.0	0.0	79.452	0	0	0
1981	Sweden	SE	8320503	127858412114.39	1.469	0.0	13.626	8.527	22.384	0.208	0.0	0.0	71.072	0	0	0
1982	Sweden	SE	8325263	112767844570.719	1.635	0.0	12.584	8.837	21.0	0.227	0.0	0.0	67.006	0	0	0
1983	Sweden	SE	8329033	103533702638.547	2.048	0.0	14.5	9.28	18.575	0.328	0.0	0.001	60.579	0	0	0
1984	Sweden	SE	8336605	107661673734.858	2.472	0.0	15.497	11.525	17.784	0.419	0.0	0.001	59.46	0	0	0
1985	Sweden	SE	8350386	112514448261.835	2.91	0.09	16.063	13.251	19.153	0.409	0.0	0.001	66.229	0	0	0
1986	Sweden	SE	8369829	148376104539.839	3.102	0.2	13.788	15.828	19.719	0.449	0.0	0.001	68.602	0	0	0
1987	Sweden	SE	8397804	180429286795.786	3.063	0.286	16.259	15.248	18.07	0.445	0.0	0.001	63.806	0	0	0
1988	Sweden	SE	8436489	204068257817.6	3.007	0.409	15.813	15.709	17.309	0.463	0.0	0.001	61.572	0	0	0
1989	Sweden	SE	8492964	214875344909.957	2.835	0.642	16.235	14.844	17.346	0.496	0.0	0.001	61.661	0	0	0
1990	Sweden	SE	8558835	258154283908.9	2.973	0.577	16.407	15.429	17.404	0.441	0.0	0.001	62.132	0	0	0
