year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1985	Belarus	BY	9975000	NA	2.159	8.072	0.005	0.0	25.396	0.0	0.0	0.0	90.834	0	0	0
1986	Belarus	BY	10043000	NA	2.362	8.226	0.005	0.0	30.004	0.0	0.0	0.0	103.497	0	0	0
1987	Belarus	BY	10111000	NA	2.297	9.285	0.005	0.0	29.676	0.0	0.0	0.0	104.075	0	0	0
1988	Belarus	BY	10140000	NA	2.461	10.751	0.005	0.0	28.747	0.0	0.0	0.0	105.008	0	0	0
1989	Belarus	BY	10170000	NA	2.416	11.321	0.005	0.0	26.917	0.0	0.0	0.0	101.015	0	0	0
1990	Belarus	BY	10189000	17369598958.1159	2.125	12.063	0.005	0.0	24.889	0.0	0.0	0.0	95.921	0	0	0
1991	Belarus	BY	10194000	17813389815.004	2.018	12.624	0.005	0.0	24.066	0.0	0.0	0.0	96.704	0	0	0
1992	Belarus	BY	10216000	17022180272.211	1.681	14.661	0.005	0.0	20.503	0.0	0.0	0.0	90.306	0	0	0
1993	Belarus	BY	10239000	16280372553.0518	1.444	13.602	0.005	0.0	14.523	0.0	0.0	0.0	76.285	0	0	0
1994	Belarus	BY	10227000	14931599418.4226	1.012	11.891	0.005	0.0	11.807	0.0	0.0	0.0	63.873	0	0	0
1995	Belarus	BY	10194000	13972637603.2102	0.952	10.751	0.005	0.0	10.696	0.0	0.0	0.0	55.487	0	0	0
1996	Belarus	BY	10160000	14756861538.4615	1.155	11.321	0.004	0.0	10.51	0.0	0.0	0.0	57.004	0	0	0
1997	Belarus	BY	10117000	14128412417.193	1.217	12.95	0.005	0.0	9.157	0.0	0.0	0.0	58.038	0	0	0
1998	Belarus	BY	10069000	15222014828.3039	1.08	13.113	0.006	0.0	8.646	0.022	0.0	0.0	56.67	0	0	0
1999	Belarus	BY	10026738	12138485328.6267	1.002	13.358	0.004	0.0	7.929	0.023	0.0	0.0	54.393	0	0	0
2000	Belarus	BY	9979610	12736856485.1068	0.995	14.172	0.005	0.0	7.818	0.0	0.0	0.0	53.384	0	0	0
2001	Belarus	BY	9928549	12354820143.8849	0.714	14.09	0.007	0.0	7.639	0.0	0.0	0.0	51.052	0	0	0
2002	Belarus	BY	9865548	14594925392.9691	0.674	14.498	0.006	0.0	7.956	0.0	0.0	0.0	51.303	0	0	0
2003	Belarus	BY	9796749	17825436034.5366	0.634	14.253	0.006	0.0	8.134	0.0	0.0	0.0	50.143	0	0	0
2004	Belarus	BY	9730146	23141587717.7633	0.621	16.127	0.003	0.0	8.118	0.0	0.0	0.0	55.049	0	0	0
2005	Belarus	BY	9663915	30210091836.8294	0.686	16.534	0.008	0.0	7.524	0.0	0.0	0.0	56.131	0	0	0
2006	Belarus	BY	9604924	36961821893.6976	0.614	16.875	0.008	0.0	8.802	0.001	0.0	0.0	58.266	0	0	0
2007	Belarus	BY	9560953	45275747860.6442	0.695	16.942	0.008	0.0	8.021	0.003	0.0	0.0	57.107	0	0	0
2008	Belarus	BY	9527985	60752177438.8895	0.648	17.351	0.009	0.0	7.908	0.008	0.0	0.0	59.798	0	0	0
2009	Belarus	BY	9506765	49208656976.039	0.617	14.502	0.01	0.0	9.274	0.014	0.0	0.0	57.574	0	0	0
2010	Belarus	BY	9490583	55220932613.958	0.646	17.766	0.01	0.0	7.475	0.019	0.0	0.0	60.352	0	0	0
2011	Belarus	BY	9473172	59734593904.6402	0.775	16.47	0.01	0.0	8.597	0.022	0.0	0.001	57.373	0	0	0
2012	Belarus	BY	9464495	63615445566.8483	0.791	16.673	0.016	0.0	10.446	0.023	0.0	0.001	58.587	0	0	0
2013	Belarus	BY	9465997	73097619636.8208	0.86	16.687	0.031	0.0	7.136	0.029	0.0	0.002	59.068	0	0	0
2014	Belarus	BY	9474511	76103961203.4406	0.787	16.512	0.027	0.0	8.127	0.029	0.0	0.002	57.731	0	0	0
2015	Belarus	BY	9489616	54608962634.9908	0.666	14.012	0.024	0.0	7.707	0.034	0.002	0.006	50.694	0	0	0
2016	Belarus	BY	9489616	NA	0.779	15.312	0.024	0.0	7.537	0.069	0.007	0.035	53.711	0	0	0
