year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Hong Kong	HK	3597900	2435078534.03141	0.123	0.0	0.0	0.0	2.121	0.0	0.0	0.0	7.134	0	0	0
1966	Hong Kong	HK	3629900	2489845016.64894	0.106	0.0	0.0	0.0	2.324	0.0	0.0	0.0	7.697	0	0	0
1967	Hong Kong	HK	3722800	2692474989.12571	0.085	0.0	0.0	0.0	2.785	0.0	0.0	0.0	9.074	0	0	0
1968	Hong Kong	HK	3802700	2716964388.42418	0.061	0.0	0.0	0.0	3.041	0.0	0.0	0.0	9.781	0	0	0
1969	Hong Kong	HK	3863900	3189740055.13982	0.036	0.0	0.0	0.0	3.605	0.0	0.0	0.0	11.47	0	0	0
1970	Hong Kong	HK	3959000	3800766535.62088	0.021	0.0	0.0	0.0	3.894	0.0	0.0	0.0	12.323	0	0	0
1971	Hong Kong	HK	4045300	4476001946.01486	0.027	0.0	0.0	0.0	4.097	0.0	0.0	0.0	12.967	0	0	0
1972	Hong Kong	HK	4123600	5710107420.14394	0.013	0.0	0.0	0.0	4.679	0.0	0.0	0.0	14.744	0	0	0
1973	Hong Kong	HK	4241600	8030117555.62033	0.007	0.0	0.0	0.0	4.855	0.0	0.0	0.0	15.276	0	0	0
1974	Hong Kong	HK	4377800	9388663645.7588	0.007	0.0	0.0	0.0	4.969	0.0	0.0	0.0	15.608	0	0	0
1975	Hong Kong	HK	4461600	10048022369.9141	0.006	0.0	0.0	0.0	4.67	0.0	0.0	0.0	14.748	0	0	0
1976	Hong Kong	HK	4518000	12876366008.8077	0.008	0.0	0.0	0.0	5.518	0.0	0.0	0.0	17.383	0	0	0
1977	Hong Kong	HK	4583700	15719433719.4337	0.007	0.0	0.0	0.0	5.968	0.0	0.0	0.0	18.799	0	0	0
1978	Hong Kong	HK	4667500	18315007365.9713	0.005	0.0	0.0	0.0	6.2	0.0	0.0	0.0	19.57	0	0	0
1979	Hong Kong	HK	4929700	22526035940.5921	0.004	0.0	0.0	0.0	6.338	0.0	0.0	0.0	19.981	0	0	0
1980	Hong Kong	HK	5063100	28861759209.0191	0.002	0.0	0.0	0.0	6.486	0.0	0.0	0.0	20.457	0	0	0
