year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Singapore	SG	1886900	974193126.878348	0.004	0.0	0.0	0.0	4.109	0.0	0.0	0.0	13.093	0	0	0
1966	Singapore	SG	1934400	1095910100.61414	0.005	0.0	0.0	0.0	4.697	0.0	0.0	0.0	14.967	0	0	0
1967	Singapore	SG	1977600	1237423232.7192	0.003	0.0	0.0	0.0	5.657	0.0	0.0	0.0	18.022	0	0	0
1968	Singapore	SG	2012000	1425029400.2352	0.006	0.0	0.0	0.0	7.035	0.0	0.0	0.0	22.435	0	0	0
1969	Singapore	SG	2042500	1659055272.44218	0.003	0.0	0.0	0.0	6.918	0.0	0.0	0.0	22.04	0	0	0
1970	Singapore	SG	2074500	1919508689.40285	0.003	0.0	0.0	0.0	7.507	0.0	0.0	0.0	23.927	0	0	0
1971	Singapore	SG	2112900	2262544100.3528	0.004	0.0	0.0	0.0	6.512	0.0	0.0	0.0	20.685	0	0	0
1972	Singapore	SG	2152400	2719900350.73917	0.003	0.0	0.0	0.0	8.167	0.0	0.0	0.0	25.935	0	0	0
1973	Singapore	SG	2193000	3693760000	0.004	0.0	0.0	0.0	7.676	0.0	0.0	0.0	24.216	0	0	0
1974	Singapore	SG	2229800	5216773825.99496	0.005	0.0	0.0	0.0	7.56	0.0	0.0	0.0	23.9	0	0	0
1975	Singapore	SG	2262600	5633386679.7981	0.001	0.0	0.0	0.0	7.386	0.0	0.0	0.0	23.516	0	0	0
1976	Singapore	SG	2293300	6326445409.69089	0.003	0.0	0.0	0.0	8.781	0.0	0.0	0.0	27.867	0	0	0
1977	Singapore	SG	2325300	6617532782.90432	0.004	0.0	0.0	0.0	8.811	0.0	0.0	0.0	27.964	0	0	0
1978	Singapore	SG	2353600	7515823563.17127	0.005	0.0	0.0	0.0	9.049	0.0	0.0	0.0	28.496	0	0	0
1979	Singapore	SG	2383500	9294635004.39754	0.001	0.0	0.0	0.0	9.648	0.0	0.0	0.0	30.354	0	0	0
1980	Singapore	SG	2413945	11893405683.8039	0.003	0.0	0.0	0.0	9.576	0.0	0.0	0.0	30.148	0	0	0
1981	Singapore	SG	2532835	14171819540.4446	0.005	0.0	0.0	0.0	11.029	0.0	0.0	0.0	34.732	0	0	0
1982	Singapore	SG	2646466	16078856439.627	0.002	0.0	0.0	0.0	10.724	0.0	0.0	0.0	33.678	0	0	0
1983	Singapore	SG	2681061	17775280373.8318	0.003	0.0	0.0	0.0	11.358	0.0	0.0	0.0	35.722	0	0	0
1984	Singapore	SG	2732221	19735920492.1912	0.005	0.0	0.0	0.0	11.927	0.0	0.0	0.0	36.801	0	0	0
1985	Singapore	SG	2735957	19138296376.1661	0.011	0.0	0.0	0.0	12.14	0.0	0.0	0.0	37.267	0	0	0
1986	Singapore	SG	2733373	18569292304.8952	0.007	0.0	0.0	0.0	14.092	0.019	0.0	0.0	43.413	0	0	0
1987	Singapore	SG	2774789	20897630201.1573	0.012	0.0	0.0	0.0	14.784	0.019	0.0	0.0	44.88	0	0	0
1988	Singapore	SG	2846108	25337226970.5603	0.014	0.0	0.0	0.0	17.125	0.019	0.0	0.0	52.234	0	0	0
1989	Singapore	SG	2930901	30423573842.1785	0.012	0.0	0.0	0.0	19.553	0.019	0.0	0.0	59.946	0	0	0
1990	Singapore	SG	3047132	36152027893.1446	0.021	0.0	0.0	0.0	23.322	0.019	0.0	0.0	69.839	0	0	0
1991	Singapore	SG	3135083	45474442836.4689	0.013	0.0	0.0	0.0	23.743	0.055	0.0	0.0	71.386	0	0	0
1992	Singapore	SG	3230698	52156414978.5144	0.018	0.99	0.0	0.0	24.612	0.055	0.0	0.0	76.776	0	0	0
1993	Singapore	SG	3313471	60644572348.0629	0.02	1.35	0.0	0.0	26.636	0.055	0.0	0.0	83.622	0	0	0
1994	Singapore	SG	3419048	73777792326.8299	0.025	1.35	0.0	0.0	30.647	0.055	0.0	0.0	96.26	0	0	0
1995	Singapore	SG	3524506	87890009877.24	0.011	1.35	0.0	0.0	31.976	0.055	0.0	0.0	99.143	0	0	0
1996	Singapore	SG	3670704	96403758865.2482	0.0	1.35	0.0	0.0	32.271	0.055	0.0	0.0	98.99	0	0	0
1997	Singapore	SG	3796038	100163995150.862	0.0	1.35	0.0	0.0	33.966	0.055	0.0	0.0	102.922	0	0	0
1998	Singapore	SG	3927213	85707636233.2696	0.0	1.35	0.0	0.0	34.367	0.055	0.0	0.0	101.876	0	0	0
1999	Singapore	SG	3958723	86283126843.6578	0.0	1.35	0.0	0.0	33.995	0.055	0.0	0.0	100.677	0	0	0
2000	Singapore	SG	4027887	95833932714.6172	0.0	1.57	0.0	0.0	36.235	0.055	0.0	0.0	108.013	0	0	0
2001	Singapore	SG	4138012	89286208628.6767	0.0	4.126	0.0	0.0	38.933	0.107	0.0	0.0	119.076	0	0	0
2002	Singapore	SG	4175950	91941192896.2359	0.007	4.46	0.0	0.0	37.877	0.107	0.0	0.0	113.219	0	0	0
2003	Singapore	SG	4114826	97001377568.5914	0.009	4.842	0.0	0.0	35.202	0.112	0.0	0.0	105.109	0	0	0
2004	Singapore	SG	4166664	114188557567.152	0.007	5.862	0.0	0.0	39.036	0.108	0.0	0.0	117.809	0	0	0
2005	Singapore	SG	4265762	127417688055.756	0.008	5.86	0.0	0.0	41.399	0.108	0.0	0.0	128.8	0	0	0
2006	Singapore	SG	4401365	147797218201.271	0.005	7.721	0.0	0.0	44.491	0.108	0.0	0.0	142.247	0	0	0
2007	Singapore	SG	4588599	179981288567.447	0.008	7.721	0.0	0.0	48.284	0.11	0.0	0.0	153.099	0	0	0
2008	Singapore	SG	4839396	192225881687.752	0.005	8.256	0.0	0.0	51.383	0.119	0.0	0.0	165.176	0	0	0
2009	Singapore	SG	4987573	192408387762.118	0.004	8.697	0.0	0.0	55.465	0.121	0.0	0.0	178.566	0	0	0
2010	Singapore	SG	5076732	236421782178.218	0.008	7.897	0.0	0.0	60.949	0.134	0.001	0.0	187.051	0	0	0
2011	Singapore	SG	5183688	275221020830.021	0.006	7.851	0.0	0.0	63.695	0.138	0.001	0.0	194.426	0	0	0
2012	Singapore	SG	5312437	289268624469.873	0.025	8.46	0.0	0.0	63.368	0.143	0.002	0.0	193.797	0	0	0
2013	Singapore	SG	5399162	300288499960.042	0.264	9.488	0.0	0.0	64.152	0.167	0.003	0.0	194.841	0	0	0
2014	Singapore	SG	5469724	306344408491.832	0.389	9.843	0.0	0.0	65.78	0.184	0.006	0.0	194.717	0	0	0
2015	Singapore	SG	5535002	292739307535.642	0.406	10.969	0.0	0.0	69.407	0.198	0.012	0.0	206.51	0	0	0
2016	Singapore	SG	5535002	NA	0.381	11.276	0.0	0.0	72.182	0.228	0.02	0.0	220.86	0	0	0
