year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Turkey	TR	31000167	11944444444.4444	3.67	0.0	0.493	0.0	3.564	0.023	0.0	0.0	25.14	0	0	0
1966	Turkey	TR	31718266	14122222222.2222	4.084	0.0	0.529	0.0	4.247	0.028	0.0	0.0	28.955	0	0	0
1967	Turkey	TR	32448404	15666666666.6667	3.62	0.0	0.539	0.0	4.992	0.039	0.0	0.0	29.077	0	0	0
1968	Turkey	TR	33196289	17500000000	3.935	0.0	0.718	0.0	6.029	0.041	0.0	0.0	32.272	0	0	0
1969	Turkey	TR	33969201	19466666666.6667	4.18	0.0	0.779	0.0	6.713	0.04	0.0	0.0	35.158	0	0	0
1970	Turkey	TR	34772031	17086956521.7391	4.63	0.0	0.686	0.0	7.097	0.038	0.0	0.0	39.279	0	0	0
1971	Turkey	TR	35608079	16256619963.7997	4.76	0.0	0.591	0.0	8.429	0.037	0.0	0.0	43.917	0	0	0
1972	Turkey	TR	36475356	20431095406.3604	5.108	0.0	0.725	0.0	9.549	0.04	0.0	0.0	48.931	0	0	0
1973	Turkey	TR	37366922	25724381625.4417	5.221	0.0	0.589	0.0	11.683	0.045	0.0	0.0	54.222	0	0	0
1974	Turkey	TR	38272701	35599913836.4328	5.694	0.0	0.759	0.0	11.335	0.047	0.0	0.0	56.472	0	0	0
1975	Turkey	TR	39185637	44633707242.7642	5.913	0.0	1.336	0.0	12.481	0.05	0.0	0.0	60.655	0	0	0
1976	Turkey	TR	40100696	51280134554.2889	6.203	0.0	1.895	0.0	14.105	0.036	0.0	0.0	66.845	0	0	0
1977	Turkey	TR	41020211	58676813687.3681	6.391	0.0	1.94	0.0	15.938	0.049	0.0	0.0	73.105	0	0	0
1978	Turkey	TR	41953105	65147022485.7919	6.484	0.0	2.112	0.0	16.916	0.031	0.0	0.0	77.291	0	0	0
1979	Turkey	TR	42912350	89394085658.2038	6.645	0.0	2.328	0.0	15.061	0.033	0.0	0.0	71.884	0	0	0
1980	Turkey	TR	43905790	68789289565.7434	7.034	0.0	2.568	0.0	15.396	0.031	0.0	0.0	74.897	0	0	0
1981	Turkey	TR	44936836	71040020140.4436	7.18	0.0	2.855	0.0	15.156	0.025	0.0	0.0	74.428	6.933	0	0
1982	Turkey	TR	45997940	64546332580.7583	8.063	0.032	3.206	0.0	16.225	0.0	0.0	0.0	81.723	7.467	0	0
1983	Turkey	TR	47072603	61678280115.4987	8.872	0.035	2.567	0.0	17.043	0.0	0.0	0.0	87.481	7.859	0	0
1984	Turkey	TR	48138191	59989909457.8379	9.969	0.034	3.038	0.0	16.968	0.005	0.0	0.0	91.695	8.811	0	0
1985	Turkey	TR	49178079	67234948264.5987	11.933	0.044	2.725	0.0	17.785	0.001	0.0	0.0	100.642	10.636	0	0
1986	Turkey	TR	50187091	75728009962.7878	13.132	0.376	2.686	0.0	19.213	0.01	0.0	0.0	109.768	11.361	0	0
1987	Turkey	TR	51168841	87172789528.3316	13.864	0.47	4.213	0.0	21.643	0.013	0.0	0.0	119.177	12.209	0	0
1988	Turkey	TR	52126497	90852814004.9917	13.404	1.067	6.551	0.0	23.064	0.015	0.0	0.0	116.675	11.083	0	0
1989	Turkey	TR	53066569	107143348667.094	15.105	2.838	4.059	0.0	21.612	0.014	0.0	0.0	129.902	12.77	0	0
1990	Turkey	TR	53994605	150676291094.21	16.038	3.036	5.238	0.0	22.929	0.018	0.0	0.0	137.012	11.723	0	0
1991	Turkey	TR	54909508	150027833333.333	17.133	3.719	5.133	0.0	22.35	0.027	0.0	0.0	140.46	11.004	0	0
1992	Turkey	TR	55811134	158459130434.783	17.071	4.069	6.012	0.0	23.619	0.026	0.0	0.0	144.583	12.117	0	0
1993	Turkey	TR	56707454	180169736363.636	15.796	4.457	7.682	0.0	27.083	0.03	0.0	0.0	149.227	11.549	0	0
1994	Turkey	TR	57608769	130690172297.297	15.843	4.726	6.921	0.0	25.846	0.029	0.0	0.0	147.957	12.107	0	0
1995	Turkey	TR	58522320	169485941048.035	16.538	6.114	8.042	0.0	28.987	0.07	0.0	0.0	162.349	12.083	0	0
1996	Turkey	TR	59451488	181475555282.555	18.603	7.115	9.159	0.0	30.292	0.059	0.0	0.0	176.616	12.296	0	0
1997	Turkey	TR	60394104	189834649111.257	20.782	8.749	9.009	0.0	29.829	0.085	0.0	0.0	186.757	13.118	0	0
1998	Turkey	TR	61344874	269287100882.24	21.562	9.244	9.555	0.0	29.796	0.078	0.0	0.001	188.839	13.945	0	0
1999	Turkey	TR	62295617	249751469675.263	20.034	11.144	7.847	0.0	29.603	0.069	0.0	0.005	189.958	13.285	0	0
2000	Turkey	TR	63240157	266567532789.507	22.461	13.109	6.987	0.0	30.953	0.074	0.0	0.008	209.006	12.488	0	0
2001	Turkey	TR	64182694	196005289735.64	18.453	14.424	5.433	0.0	28.844	0.086	0.0	0.014	189.629	12.281	0	0
2002	Turkey	TR	65125766	232534560443.206	19.273	15.64	7.622	0.0	30.865	0.074	0.0	0.011	200.661	11.36	0	0
2003	Turkey	TR	66060121	303005303084.816	20.816	18.844	7.994	0.0	30.452	0.06	0.0	0.014	213.589	10.777	0	0
2004	Turkey	TR	66973561	392166275622.589	22.086	19.897	10.428	0.0	31.104	0.058	0.0	0.013	221.113	10.532	0	0
2005	Turkey	TR	67860617	482979839089.015	22.157	24.178	8.952	0.0	30.72	0.062	0.0	0.013	229.98	11.214	0	0
2006	Turkey	TR	68704721	530900094644.732	26.168	27.444	10.011	0.0	32.059	0.085	0.0	0.03	253.733	13.16	0	0
2007	Turkey	TR	69515492	647139816980.49	29.464	32.455	8.112	0.0	32.599	0.164	0.0	0.079	280.736	14.797	0	0
2008	Turkey	TR	70344357	730325337118.723	29.596	33.75	7.528	0.0	32.132	0.278	0.0	0.192	284.808	16.674	0	0
2009	Turkey	TR	71261307	614569781800.821	30.898	32.13	8.136	0.0	32.61	0.514	0.0	0.338	283.376	17.402	0	0
2010	Turkey	TR	72310416	731144536446.484	31.438	35.1	11.72	0.0	31.793	0.915	0.001	0.66	288.617	17.524	0	0
2011	Turkey	TR	73517002	774775356126.167	33.879	36.789	11.843	0.0	31.105	1.333	0.001	1.069	303.403	17.869	0	0
2012	Turkey	TR	74849187	788862935211.869	36.495	37.262	13.093	0.0	31.604	1.694	0.001	1.326	316.981	17.017	0	0
2013	Turkey	TR	76223639	823256641370.335	31.564	37.804	13.445	0.0	33.45	2.285	0.002	1.71	305.484	15.451	0	0
2014	Turkey	TR	77523788	798781754066.919	36.126	40.116	9.197	0.0	34.325	2.791	0.004	1.928	337.919	16.359	0	0
2015	Turkey	TR	78665830	717879788566.76	34.74	39.231	15.193	0.0	38.893	3.853	0.044	2.637	342.998	12.794	0	0
2016	Turkey	TR	78665830	NA	38.435	37.9	15.199	0.0	41.172	5.169	0.156	3.737	361.782	15.228	0	0
