year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Greece	GR	8550333	7600579093.1158	2.107	0.0	0.188	0.0	4.435	0.0	0.0	0.0	22.512	0	0	0
1966	Greece	GR	8613651	8455611129.27936	2.103	0.0	0.428	0.0	4.839	0.0	0.0	0.0	23.73	0	0	0
1967	Greece	GR	8684088	9136711287.82434	2.01	0.0	0.411	0.0	5.689	0.0	0.0	0.0	25.962	0	0	0
1968	Greece	GR	8740765	9915140546.35072	2.27	0.0	0.34	0.0	5.815	0.0	0.0	0.0	27.221	0	0	0
1969	Greece	GR	8772764	11266091570.5718	2.197	0.0	0.511	0.0	6.19	0.0	0.0	0.0	27.841	0	0	0
1970	Greece	GR	8792806	13139862500	2.528	0.0	0.661	0.0	6.707	0.0	0.0	0.0	29.822	0	0	0
1971	Greece	GR	8831036	14591755681.8182	3.726	0.0	0.666	0.0	7.405	0.0	0.0	0.0	37.219	0	0	0
1972	Greece	GR	8888628	16885506818.1818	3.98	0.0	0.671	0.0	8.586	0.0	0.0	0.0	41.861	0	0	0
1973	Greece	GR	8929086	22347844649.0219	4.681	0.0	0.557	0.0	10.0	0.0	0.0	0.0	48.938	0	0	0
1974	Greece	GR	8962022	25351305681.8182	4.93	0.0	0.505	0.0	9.39	0.0	0.0	0.0	48.249	0	0	0
1975	Greece	GR	9046541	28525872476.0893	6.456	0.0	0.504	0.0	9.943	0.0	0.0	0.0	56.171	0	0	0
1976	Greece	GR	9188150	31152840485.0746	7.629	0.0	0.47	0.0	10.574	0.0	0.0	0.0	63.064	0	0	0
1977	Greece	GR	9308479	36176233117.4838	8.114	0.0	0.482	0.0	10.764	0.0	0.0	0.0	67.133	0	0	0
1978	Greece	GR	9429959	44270203153.9889	7.215	0.0	0.749	0.0	11.702	0.0	0.0	0.0	65.184	0	0	0
