year	country	country_code	population	gdp	coal	gas	hydro	nuclear	oil	other_renewables	solar	wind	co2	coal_production	oil_production	gas_production
1965	Denmark	DK	4759012	10678897387.0006	3.698	0.0	0.005	0.0	10.405	0.0	0.0	0.0	47.709	0	0	0
1966	Denmark	DK	4797381	11721248101.0874	4.191	0.0	0.005	0.0	11.863	0.0	0.0	0.0	54.282	0	0	0
1967	Denmark	DK	4835354	12788479692.1939	3.588	0.0	0.005	0.0	12.553	0.0	0.0	0.0	54.018	0	0	0
1968	Denmark	DK	4864883	13196541952	3.215	0.0	0.005	0.0	13.637	0.0	0.0	0.0	56.095	0	0	0
1969	Denmark	DK	4891860	15009384584.5333	2.937	0.0	0.005	0.0	16.421	0.0	0.0	0.0	63.907	0	0	0
1970	Denmark	DK	4928757	17075466666.6667	2.349	0.0	0.005	0.0	18.277	0.0	0.0	0.0	67.532	0	0	0.0
1971	Denmark	DK	4963126	19085681968.1403	1.438	0.0	0.005	0.0	18.029	0.0	0.0	0.0	63.162	0	0	0.0
1972	Denmark	DK	4991596	23232411897.6012	1.469	0.0	0.005	0.0	19.088	0.0	0.0	0.0	66.636	0	0.098	0.0
1973	Denmark	DK	5021861	30730638895.7765	2.251	0.0	0.005	0.0	17.601	0.0	0.0	0.0	64.981	0	0.146	0.0
1974	Denmark	DK	5045297	34160363582.6675	2.126	0.0	0.005	0.0	15.955	0.0	0.0	0.0	59.205	0	0.097	0.0
1975	Denmark	DK	5059862	40474400473.3563	2.051	0.0	0.005	0.0	15.745	0.0	0.0	0.0	56.424	0	0.146	0.0
1976	Denmark	DK	5072596	44575847808.1059	2.85	0.0	0.004	0.0	16.741	0.0	0.0	0.0	62.489	0	0.195	0.0
1977	Denmark	DK	5088419	49784281716.4179	3.279	0.0	0.006	0.0	16.729	0.0	0.0	0.0	63.899	0	0.487	0.0
1978	Denmark	DK	5104248	60362854966.8154	3.612	0.0	0.006	0.0	16.657	0.001	0.0	0.001	65.658	0	0.39	0.0
1979	Denmark	DK	5116801	70366280174.8717	4.308	0.0	0.007	0.0	15.909	0.001	0.0	0.001	66.242	0	0.39	0.0
1980	Denmark	DK	5123027	71127592753.5975	6.148	0.0	0.008	0.0	13.589	0.002	0.0	0.002	66.178	0	0.293	0.0
1981	Denmark	DK	5121572	61877755004.6326	4.913	0.0	0.008	0.0	12.825	0.002	0.0	0.002	58.921	0	0.731	0.0
1982	Denmark	DK	5117810	60412846238.7787	5.927	0.0	0.007	0.0	11.04	0.004	0.0	0.004	57.398	0	1.657	0.0
1983	Denmark	DK	5114297	60644833242.2089	5.66	0.013	0.008	0.0	10.442	0.014	0.0	0.006	54.394	0	2.095	0.0
1984	Denmark	DK	5111619	59105208272.9853	5.966	0.102	0.007	0.0	10.321	0.015	0.0	0.008	55.308	0	2.297	0.209
1985	Denmark	DK	5113691	62658544411.3095	7.272	0.58	0.007	0.0	10.64	0.02	0.0	0.012	62.676	0	2.924	1.01
1986	Denmark	DK	5120534	88078729452.4781	7.356	1.033	0.006	0.0	10.506	0.04	0.0	0.028	63.627	0	3.606	1.713
1987	Denmark	DK	5127024	109414353171.645	7.22	1.311	0.007	0.0	9.645	0.053	0.0	0.039	60.989	0	4.532	2.183
1988	Denmark	DK	5129516	115552848547.872	6.756	1.599	0.007	0.0	9.583	0.084	0.0	0.066	59.678	0	4.691	2.156
1989	Denmark	DK	5132594	112409236409.401	5.552	1.705	0.005	0.0	9.23	0.125	0.0	0.097	54.002	0	5.458	2.765
1990	Denmark	DK	5140939	138247261092.977	6.091	1.817	0.006	0.0	9.03	0.186	0.0	0.138	55.863	0	5.897	2.823
1991	Denmark	DK	5154298	139224732275.463	8.261	2.097	0.006	0.0	9.157	0.248	0.0	0.167	65.541	0	6.92	3.547
1992	Denmark	DK	5171370	152915624326.966	6.881	2.205	0.006	0.0	9.071	0.325	0.0	0.207	60.015	0	7.672	3.695
