title         = ASCII CSV version of worksheet "Nuclear: Consumption" from the 2018 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2018/BP_2018_nuclear_consumption_mtoe.csv
original data = http://www.bp.com/content/dam/bp/en/corporate/excel/energy-economics/statistical-review-2018/bp-statistical-review-of-world-energy-2018-underpinning-data.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = million tonnes oil equivalent

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAP","BP_OECD","BP_OME","BP_TAF","BP_TAP","BP_TEU","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CY","CZ","DE","DK","DZ","EC","EE","EG","ES","FI","FR","GB","GR","HK","HR","HU","ID","IE","IL","IN","IQ","IR","IS","IT","JP","KR","KW","KZ","LK","LT","LU","LV","MA","MK","MX","MY","NL","NO","NZ","OM","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SI","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
1965,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,4.508,0.421,0.421,0.0,5.414,0.0,0.0,0.006,4.508,0.0,0.9,0.0,5.835,0.0,"na",0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.239,3.425,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809,0.006,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.004,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",0.871,"na",0.0,0.0,0.0
1966,0.0,0.0,0.0,0.0,"na",0.0,0.001,0.0,5.916,0.467,0.47,0.0,7.354,0.0,0.0,0.084,5.916,0.0,1.354,0.003,7.824,0.0,"na",0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.363,4.575,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889,0.084,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.011,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",1.315,"na",0.0,0.0,0.0
1967,0.0,0.0,0.0,0.0,"na",0.0,0.021,0.0,7.027,0.51,0.519,0.0,9.077,0.0,0.0,0.192,7.027,0.0,1.858,0.009,9.596,0.0,"na",0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0,0.0,0.0,"na",0.0,0.0,0.0,0.661,5.267,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.192,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.011,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",1.823,"na",0.0,0.0,0.0
1968,0.0,0.0,0.0,0.0,"na",0.0,0.014,0.0,7.817,0.709,0.713,0.0,11.172,0.0,0.0,0.163,7.817,0.0,3.192,0.004,11.885,0.0,"na",0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.0,0.0,0.0,"na",0.0,0.018,0.0,0.801,5.927,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593,0.163,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.005,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",2.984,"na",0.0,0.0,0.0
1969,0.0,0.0,0.0,0.0,"na",0.0,0.005,0.0,9.588,0.822,0.998,0.0,13.357,0.0,0.0,0.376,9.708,0.0,3.437,0.012,14.355,0.0,"na",0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.206,0.0,0.0,0.0,"na",0.0,0.191,0.0,1.122,6.591,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.387,0.212,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.014,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",3.317,"na",0.0,0.0,0.0
1970,0.0,0.0,0.0,0.0,"na",0.0,0.013,0.0,9.702,0.993,1.299,0.0,16.442,0.0,0.0,1.044,10.266,0.0,5.428,0.01,17.741,0.0,"na",0.235,0.564,0.0,0.0,0.0,0.0,0.0,1.469,0.0,0.0,0.0,"na",0.0,0.212,0.0,1.292,5.887,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.732,0.748,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"na",0.0,0.012,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",5.193,"na",0.0,0.0,0.0
1971,0.0,0.0,0.0,0.0,"na",0.0,0.0,0.0,11.222,1.219,1.46,0.0,23.432,0.0,0.0,1.837,11.845,0.0,9.981,0.01,24.891,0.0,"na",0.905,0.623,0.0,0.0,0.0,0.0,0.0,1.407,0.0,0.0,0.0,"na",0.0,0.581,0.0,2.111,6.234,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.775,1.606,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,"na",0.0,0.02,0.0,"na",0.0,0.0,"na",0.0,0.0,0.0,"na",9.076,"na",0.0,0.0,0.0
1972,0.0,0.0,0.0,0.0,"na",0.0,0.002,0.0,14.448,2.225,2.497,0.0,31.648,0.0,0.0,2.242,15.26,0.0,14.401,0.017,34.144,0.0,"na",1.517,0.812,0.0,0.0,0.0,0.0,0.0,2.155,0.0,0.0,0.0,"na",0.0,1.063,0.0,3.302,6.649,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.209,0.0,0.0,0.0,0.869,1.987,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,"na",0.0,0.332,0.0,"na",0.001,0.0,"na",0.0,0.0,0.0,"na",12.884,"na",0.0,0.0,0.0
1973,0.0,0.0,0.0,0.0,"na",0.0,0.017,0.0,15.392,3.238,3.776,0.0,42.079,0.0,0.0,2.677,16.811,0.0,23.119,0.01,45.856,0.0,"na",3.236,1.419,0.0,0.0,0.0,0.0,0.0,2.739,0.0,0.0,0.0,"na",0.0,1.491,0.0,3.338,6.336,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.442,0.0,0.0,0.0,0.689,2.149,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.251,0.0,0.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,"na",0.0,0.478,0.0,"na",0.053,0.0,"na",0.0,0.0,0.0,"na",19.883,"na",0.0,0.0,0.0
1974,0.0,0.232,0.0,0.0,"na",0.0,0.033,0.21,18.085,4.856,5.831,0.0,53.767,0.0,0.0,4.732,19.479,0.0,30.293,0.238,59.598,0.0,"na",3.146,1.394,0.0,0.0,0.0,0.0,0.0,3.272,0.0,0.0,0.0,"na",0.0,1.631,0.0,3.329,7.608,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.407,0.0,0.0,0.0,0.737,4.205,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.689,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,"na",0.0,0.465,0.0,"na",0.111,0.0,"na",0.0,0.0,0.0,"na",27.147,"na",0.0,0.0,0.0
1975,0.0,0.518,0.0,0.0,"na",0.0,1.535,0.578,24.485,6.475,8.2,0.0,74.246,0.0,0.0,5.536,26.153,0.0,43.758,0.524,82.446,0.0,"na",2.67,1.668,0.0,0.0,0.0,0.0,0.0,5.463,0.0,0.0,0.0,"na",0.0,1.707,0.0,4.129,6.866,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.485,0.0,0.0,0.0,0.754,4.913,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.702,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.0,"na",0.0,2.709,0.0,"na",0.042,0.0,"na",0.0,0.0,0.0,"na",41.088,"na",0.0,0.0,0.0
1976,0.0,0.531,0.0,0.0,"na",0.0,2.271,1.129,28.961,8.633,11.015,0.0,87.051,0.0,0.0,9.034,30.748,0.0,49.116,0.535,98.066,0.0,"na",3.598,1.787,0.0,0.0,0.0,0.0,0.0,6.706,0.0,0.0,0.0,"na",0.0,1.71,0.0,3.57,8.182,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.859,8.316,0.0,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.815,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,0.0,0.0,"na",0.0,3.619,0.0,"na",0.1,0.0,"na",0.0,0.0,0.0,"na",45.518,"na",0.0,0.0,0.0
1977,0.0,0.366,0.0,0.0,"na",0.0,2.701,1.332,34.695,11.547,13.761,0.0,107.392,0.0,0.0,6.906,36.521,0.0,65.812,0.366,121.153,0.0,"na",6.056,1.826,0.0,0.0,0.0,0.0,0.0,9.337,0.0,0.0,0.0,"na",0.0,1.476,0.598,4.06,9.057,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.419,0.0,0.0,0.0,0.763,6.374,0.016,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.839,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.0,0.0,"na",0.0,4.507,0.0,"na",0.025,0.0,"na",0.0,0.0,0.023,"na",59.756,"na",0.0,0.0,0.0
1978,0.0,0.648,0.0,0.0,"na",0.0,2.831,1.338,39.063,11.871,15.011,0.0,125.124,0.0,0.0,13.456,40.873,0.0,73.287,0.648,140.135,0.0,"na",7.452,1.81,0.0,0.0,0.0,0.0,0.0,9.929,0.0,0.0,0.0,"na",0.0,1.726,0.733,6.891,8.424,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.512,0.0,0.0,0.0,1.002,11.776,0.526,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.803,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,"na",0.0,5.382,0.0,"na",0.004,0.0,"na",0.0,0.0,0.604,"na",65.835,"na",0.0,0.0,0.0
1979,0.0,0.602,0.0,0.0,"na",0.0,2.581,1.398,43.538,13.49,17.465,0.0,127.268,0.0,0.0,16.706,45.661,0.0,68.274,0.602,144.733,0.0,"na",7.5,2.123,0.0,0.0,0.0,0.0,0.0,11.783,0.0,0.0,0.0,"na",0.0,1.516,1.515,9.042,8.669,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.531,0.0,0.0,0.0,1.053,14.018,0.713,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.734,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,"na",0.0,4.761,0.0,"na",0.486,0.0,"na",0.0,0.0,1.432,"na",60.774,"na",0.0,0.0,0.0
1980,0.0,0.523,0.0,0.0,"na",0.0,2.84,1.396,50.817,16.727,21.073,0.0,139.889,0.0,0.0,21.91,53.905,0.0,67.897,0.523,160.962,0.0,"na",8.085,3.088,0.0,0.0,0.0,0.0,0.0,12.581,0.0,0.0,0.0,"na",0.0,1.174,1.578,13.86,8.379,0.0,0.0,"na",0.0,0.0,0.0,0.0,0.554,0.0,0.0,0.0,1.107,18.696,0.787,0.0,"na",0.0,"na",0.0,"na",0.0,"na",0.0,0.0,0.884,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,"na",0.0,5.995,0.0,"na",1.024,0.0,"na",0.0,0.0,1.855,"na",59.812,"na",0.0,0.0,0.0
