title         = ASCII CSV version of worksheet 24, "Natural Gas: Consumption" from the 2014 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2014/BP_2014_gas_consumption_mtoe.csv
original data = http://www.bp.com/content/dam/bp/excel/Energy-Economics/statistical-review-2014/BP-Statistical_Review_of_world_energy_2014_workbook.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = million tonnes oil equivalent

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAF","BP_OAP","BP_OECD","BP_OEE","BP_OME","BP_OSCA","BP_TAF","BP_TAP","BP_TEE","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CZ","DE","DK","DZ","EC","EG","ES","FI","FR","GB","GR","HK","HU","ID","IE","IL","IN","IR","IT","JP","KR","KW","KZ","LT","MX","MY","NL","NO","NZ","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
2003,34.1,31.1,8.5,20.2,7.0,11.1,14.4,2.5,429.0,496.6,1081.6,20.4,3.8,1262.9,13.8,22.5,2.8,67.3,315.3,948.2,208.0,709.5,96.1,2344.5,14.2,14.3,87.9,2.6,7.2,30.5,5.4,7.8,77.0,4.7,19.3,0.2,26.7,21.3,4.0,38.9,85.8,2.2,1.7,11.9,31.5,3.7,0.0,26.6,76.5,64.1,71.8,21.8,9.9,7.9,2.8,46.3,24.6,36.0,3.9,3.9,0.5,2.2,27.4,11.3,2.7,11.0,16.5,341.5,54.1,0.7,3.6,5.7,25.7,12.8,18.8,12.0,6.9,62.1,575.3,41.2,22.7,2.1,0.9
2004,36.2,34.1,8.5,20.5,7.5,11.5,14.6,2.5,440.7,504.7,1142.6,22.8,4.1,1282.1,15.2,23.9,2.7,73.1,329.2,969.9,233.4,712.1,107.1,2424.7,16.9,16.1,85.6,2.7,7.8,35.7,5.7,8.2,77.3,4.7,19.8,0.3,28.5,24.7,3.9,40.6,87.6,2.4,2.4,11.8,29.0,3.7,1.1,28.7,88.9,66.5,69.3,25.5,10.7,6.0,2.8,48.9,22.2,36.8,4.1,3.5,0.8,2.1,31.0,11.9,3.4,13.5,15.7,350.4,59.1,0.7,4.5,5.5,26.9,13.5,19.9,13.3,8.4,61.7,577.7,39.1,25.6,3.7,1.9
2005,37.8,36.4,9.0,19.9,7.7,12.4,14.7,2.8,447.4,512.8,1200.9,24.9,4.7,1294.6,15.4,25.5,2.9,77.1,357.6,988.4,249.3,711.6,111.5,2495.5,17.6,16.5,88.0,2.8,7.5,42.1,6.0,8.5,77.6,4.5,20.9,0.3,28.4,29.1,3.6,40.3,85.4,2.4,2.4,11.0,29.9,3.5,1.5,32.1,92.5,71.2,70.7,27.3,11.0,7.6,2.9,54.9,28.3,35.4,4.0,3.2,1.4,2.9,31.9,12.2,3.8,16.8,15.8,354.6,64.1,0.7,6.2,5.9,29.3,14.5,24.2,14.7,8.5,62.1,568.6,38.4,24.7,5.8,2.8
2006,39.0,37.6,8.5,22.0,8.2,13.6,15.0,2.9,441.1,533.0,1267.9,23.0,4.9,1295.2,16.0,28.3,3.5,80.4,381.8,1005.6,265.3,707.6,122.4,2563.1,18.5,17.1,87.3,2.7,7.0,50.5,6.3,8.4,78.5,4.6,21.4,0.4,32.9,30.3,3.8,39.3,81.0,2.8,2.6,9.7,29.9,3.9,2.1,33.5,100.8,69.7,75.4,28.8,11.3,8.1,2.9,60.0,30.4,34.3,4.0,3.3,1.6,2.7,32.5,12.4,3.7,17.6,16.3,373.5,66.2,0.8,6.3,5.4,30.0,16.5,27.4,19.1,9.1,60.3,560.4,37.7,28.3,6.3,3.1
2007,44.3,39.5,8.0,23.9,7.2,14.3,14.9,2.9,437.7,541.6,1328.3,27.1,5.4,1338.2,16.4,29.1,4.0,86.6,411.9,1015.2,284.1,740.0,128.6,2666.4,19.1,17.0,86.6,2.6,4.1,63.5,6.7,7.8,74.6,4.1,21.9,0.4,34.5,31.6,3.5,38.2,81.9,3.3,2.5,11.8,28.2,4.3,2.5,36.1,113.0,70.0,81.2,31.2,10.9,8.3,3.3,57.1,30.1,33.3,3.8,3.6,2.4,3.2,33.1,12.4,3.9,17.4,14.5,379.8,67.0,0.9,7.8,5.1,31.8,19.1,32.5,19.7,9.6,56.9,596.3,41.3,32.5,6.4,3.1
2008,53.5,40.0,8.6,23.0,8.2,15.3,14.8,2.9,446.7,535.5,1373.9,28.2,5.1,1358.7,15.8,32.9,4.3,91.2,432.2,1020.2,312.7,746.9,129.3,2732.5,22.4,17.3,86.5,2.8,2.4,73.2,6.8,7.8,73.1,4.1,22.8,0.4,36.8,34.8,3.6,39.4,84.1,3.5,2.9,12.6,30.0,4.5,3.7,37.2,121.3,70.0,84.4,32.1,11.5,8.0,2.9,59.6,30.4,34.7,3.9,3.4,3.1,3.4,33.8,13.5,4.3,17.4,14.3,374.4,72.4,0.8,7.4,5.2,33.6,18.5,33.8,19.2,10.5,54.0,600.8,43.8,30.9,6.7,3.4
2009,53.2,38.9,8.4,22.7,7.0,16.7,15.1,2.1,418.9,488.4,1347.8,24.3,4.6,1320.1,13.3,35.0,4.5,90.1,448.1,943.4,320.8,740.7,124.8,2667.9,18.1,14.5,85.4,2.7,2.8,80.6,7.8,7.4,70.2,4.0,24.5,0.5,38.3,31.1,3.2,37.6,78.3,2.9,2.8,11.5,33.6,4.3,4.1,46.7,128.9,64.4,78.7,30.5,11.1,7.7,2.5,65.2,29.7,35.0,3.7,3.6,3.1,3.4,34.6,13.0,4.2,18.0,11.9,350.7,70.6,1.0,7.3,4.4,35.3,17.9,32.1,19.9,10.2,42.1,590.1,39.2,29.0,7.2,3.0
2010,54.7,39.0,9.1,22.8,6.7,17.9,17.0,2.3,452.0,523.4,1466.1,29.3,5.2,1402.1,14.4,39.8,4.8,97.1,506.0,1014.7,347.2,770.0,133.2,2868.2,24.1,17.7,85.5,3.0,4.8,96.2,8.2,8.4,75.0,4.5,23.7,0.5,40.6,31.2,3.6,42.2,84.8,3.2,3.4,11.3,36.3,4.7,4.8,56.7,137.6,68.6,85.1,38.7,13.1,8.1,2.8,65.2,31.6,39.2,3.7,3.9,4.9,3.2,35.7,14.0,4.6,18.4,12.2,372.8,78.9,1.4,7.6,5.0,40.6,20.4,35.1,20.9,12.7,47.0,619.3,41.0,26.1,8.5,3.5
2011,56.2,41.1,8.5,22.6,7.3,18.1,14.9,2.6,405.9,539.0,1523.7,30.1,5.6,1391.0,14.9,36.6,5.2,103.4,534.2,989.3,362.6,788.6,136.7,2914.7,24.0,16.5,90.8,2.7,4.8,117.5,8.0,7.6,67.1,3.8,25.1,0.5,44.7,29.0,3.1,36.4,70.3,4.0,2.7,9.3,33.5,4.1,4.5,55.3,146.2,64.3,95.0,41.7,15.3,8.6,3.1,69.0,28.6,34.3,3.9,3.5,5.5,3.5,35.2,14.1,4.7,20.7,12.5,382.1,83.0,1.1,7.9,4.6,41.9,21.1,40.2,20.8,14.0,48.4,628.8,44.2,26.8,7.6,3.5
2012,59.0,42.6,8.1,16.7,7.7,19.0,15.2,2.5,399.7,529.6,1563.1,31.8,5.9,1423.1,14.5,38.0,6.4,110.7,564.4,974.3,371.6,819.2,146.1,2986.3,28.5,16.5,90.2,2.9,4.9,131.7,8.9,7.4,70.5,3.5,27.9,0.6,47.3,28.2,2.7,38.0,66.3,3.7,2.5,9.2,32.2,4.0,2.3,52.9,145.4,61.8,105.3,45.2,16.3,9.4,3.0,71.6,31.2,32.8,3.9,3.8,6.1,3.3,37.1,14.9,4.0,21.1,12.2,374.6,89.4,1.0,8.5,4.4,46.1,23.8,40.7,20.0,14.7,44.6,657.3,42.2,28.3,8.4,3.6
2013,61.5,43.2,7.6,16.1,7.8,19.7,15.1,2.4,394.3,517.9,1576.0,32.1,6.0,1444.4,13.4,39.9,7.1,111.0,575.2,958.3,385.5,838.6,151.8,3020.4,33.9,16.5,93.1,3.3,3.9,145.5,9.6,7.6,75.3,3.4,29.1,0.5,46.3,26.1,2.6,38.6,65.8,3.2,2.4,7.7,34.6,4.0,6.2,46.3,146.0,57.8,105.2,47.3,16.0,10.3,2.4,74.5,30.6,33.4,4.0,4.0,5.9,3.0,34.7,15.0,3.7,23.3,11.2,372.1,92.7,1.0,9.5,4.9,47.0,20.0,41.1,20.2,14.7,40.5,671.0,40.7,27.5,8.8,3.5
