title         = ASCII CSV version of worksheet "Renewables: Consumption - Wind" from the 2018 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2018/BP_2018_wind_consumption_mtoe.csv
original data = http://www.bp.com/content/dam/bp/en/corporate/excel/energy-economics/statistical-review-2018/bp-statistical-review-of-world-energy-2018-underpinning-data.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = million tonnes oil equivalent

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAP","BP_OECD","BP_OME","BP_TAF","BP_TAP","BP_TEU","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CY","CZ","DE","DK","DZ","EC","EE","EG","ES","FI","FR","GB","GR","HK","HR","HU","ID","IE","IL","IN","IQ","IR","IS","IT","JP","KR","KW","KZ","LK","LT","LU","LV","MA","MK","MX","MY","NL","NO","NZ","OM","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SI","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
2004,0.0,0.016,0.209,0.18,0.0,0.0,0.032,0.0,13.335,"na",1.8,0.003,17.46,0.001,0.174,2.079,13.41,0.014,3.451,0.123,19.26,0.014,0.0,0.214,0.001,0.001,0.289,0.012,0.0,0.002,5.772,1.49,0.0,0.0,0.002,0.114,3.553,0.027,0.135,0.439,0.254,0.0,0.0,0.001,0.0,0.148,0.002,1.182,0.0,0.01,0.0,0.418,0.326,0.011,0.0,0.0,0.001,0.0,0.009,0.011,0.045,0.0,0.005,0.0,0.422,0.059,0.082,0.0,0.0,0.0,0.0,0.032,0.185,0.0,0.0,0.002,0.0,0.192,0.0,0.0,0.001,0.0,0.0,0.013,0.0,0.006,0.007,3.233,0.0,0.0,0.0,0.003
2005,0.0,0.016,0.301,0.294,0.0,0.0,0.051,0.001,15.946,"na",2.155,0.004,21.397,0.001,0.177,2.72,16.079,0.019,4.426,0.121,23.552,0.021,0.0,0.351,0.002,0.002,0.44,0.011,0.0,0.005,6.161,1.496,0.0,0.0,0.012,0.115,4.792,0.038,0.218,0.659,0.286,0.0,0.002,0.002,0.0,0.252,0.002,1.356,0.0,0.016,0.0,0.53,0.432,0.029,0.0,0.0,0.001,0.0,0.012,0.011,0.047,0.0,0.004,0.0,0.468,0.115,0.139,0.0,0.0,0.004,0.0,0.031,0.401,0.0,0.0,0.002,0.0,0.215,0.0,0.0,0.002,0.0,0.0,0.013,0.0,0.021,0.009,4.071,0.0,0.0,0.0,0.003
2006,0.0,0.016,0.397,0.489,0.0,0.0,0.083,0.005,18.63,"na",3.456,0.006,26.606,0.001,0.193,4.202,18.81,0.031,6.641,0.176,30.063,0.054,0.0,0.554,0.003,0.002,0.84,0.014,0.0,0.011,6.949,1.382,0.0,0.0,0.017,0.137,5.272,0.035,0.494,0.959,0.384,0.0,0.004,0.01,0.0,0.367,0.002,2.113,0.0,0.028,0.0,0.672,0.483,0.054,0.0,0.0,0.001,0.003,0.013,0.01,0.041,0.0,0.01,0.0,0.619,0.144,0.141,0.0,0.0,0.012,0.0,0.058,0.662,0.0,0.0,0.001,0.0,0.223,0.0,0.0,0.001,0.0,0.0,0.03,0.0,0.062,0.008,6.077,0.0,0.0,0.0,0.003
2007,0.0,0.014,0.461,0.645,0.0,0.0,0.111,0.011,23.621,"na",4.59,0.009,34.032,0.001,0.23,5.567,23.91,0.035,8.604,0.263,38.622,0.15,0.0,0.674,0.004,0.003,1.24,0.011,0.0,0.028,8.986,1.623,0.0,0.0,0.021,0.15,6.238,0.043,0.921,1.193,0.411,0.0,0.008,0.025,0.0,0.443,0.002,2.644,0.0,0.032,0.0,0.913,0.62,0.085,0.0,0.0,0.001,0.024,0.015,0.012,0.063,0.0,0.056,0.0,0.778,0.202,0.21,0.0,0.0,0.013,0.0,0.118,0.913,0.0,0.001,0.001,0.0,0.324,0.0,0.0,0.002,0.0,0.0,0.079,0.0,0.099,0.01,7.874,0.0,0.0,0.0,0.003
2008,0.0,0.009,0.455,0.783,0.0,0.001,0.144,0.028,27.044,"na",7.173,0.01,42.736,0.001,0.297,8.166,27.449,0.047,13.56,0.378,49.909,0.268,0.0,0.849,0.004,0.009,2.964,0.012,0.0,0.055,9.181,1.568,0.0,0.001,0.03,0.21,7.455,0.059,1.288,1.606,0.507,0.0,0.009,0.046,0.0,0.545,0.002,3.253,0.0,0.044,0.0,1.1,0.666,0.099,0.0,0.0,0.001,0.03,0.014,0.013,0.067,0.0,0.058,0.0,0.964,0.207,0.239,0.0,0.0,0.014,0.002,0.189,1.303,0.0,0.001,0.001,0.0,0.452,0.0,0.0,0.002,0.0,0.0,0.192,0.0,0.133,0.01,12.654,0.0,0.0,0.0,0.005
2009,0.0,0.008,0.442,1.004,0.0,0.001,0.225,0.054,30.056,"na",11.12,0.013,51.316,0.001,0.36,12.409,30.624,0.054,18.51,0.466,62.436,0.28,0.0,1.488,0.005,0.018,6.245,0.013,0.0,0.065,8.745,1.521,0.0,0.001,0.044,0.235,8.573,0.063,1.79,2.1,0.575,0.0,0.012,0.075,0.001,0.669,0.002,3.682,0.0,0.051,0.0,1.481,0.776,0.155,0.0,0.0,0.001,0.036,0.014,0.011,0.088,0.0,0.135,0.0,1.037,0.221,0.334,0.0,0.0,0.015,0.002,0.244,1.714,0.0,0.002,0.001,0.0,0.562,0.0,0.0,0.001,0.0,0.0,0.338,0.0,0.178,0.01,16.887,0.0,0.0,0.003,0.007
2010,0.0,0.006,0.467,1.128,0.0,0.001,0.292,0.154,33.838,"na",16.379,0.016,60.909,0.001,0.517,17.36,34.709,0.04,23.868,0.78,77.288,0.493,0.0,1.954,0.008,0.074,10.097,0.009,0.007,0.076,8.722,1.767,0.0,0.001,0.063,0.319,9.884,0.067,2.25,2.327,0.614,0.0,0.031,0.119,0.001,0.637,0.002,4.402,0.0,0.037,0.0,2.065,0.888,0.185,0.0,0.0,0.012,0.051,0.012,0.011,0.149,0.0,0.28,0.0,0.904,0.199,0.37,0.0,0.0,0.014,0.002,0.377,2.078,0.0,0.069,0.001,0.0,0.792,0.0,0.0,0.001,0.001,0.0,0.66,0.0,0.232,0.011,21.634,0.0,0.0,0.009,0.008
2011,0.0,0.006,0.438,1.455,0.0,0.001,0.523,0.195,40.837,"na",23.987,0.015,74.851,0.001,0.574,24.845,42.216,0.051,30.146,0.983,98.838,0.612,0.001,2.305,0.016,0.076,15.914,0.009,0.026,0.09,11.281,2.212,0.0,0.001,0.083,0.372,9.602,0.109,2.727,3.612,0.75,0.0,0.045,0.142,0.001,0.991,0.002,5.42,0.0,0.048,0.0,2.23,1.009,0.195,0.0,0.0,0.021,0.107,0.014,0.016,0.157,0.0,0.373,0.0,1.154,0.29,0.443,0.0,0.0,0.02,0.002,0.725,2.073,0.0,0.314,0.001,0.0,1.375,0.0,0.0,0.001,0.001,0.0,1.069,0.0,0.338,0.02,27.468,0.0,0.0,0.009,0.008
2012,0.0,0.084,0.557,1.748,0.0,0.001,0.622,0.276,46.848,"na",31.925,0.016,86.601,0.001,0.67,31.843,48.547,0.049,35.58,1.767,118.526,1.143,0.001,2.559,0.02,0.092,21.717,0.012,0.042,0.094,11.694,2.324,0.0,0.001,0.098,0.403,11.194,0.112,3.374,4.491,0.871,0.0,0.074,0.174,0.001,0.908,0.001,6.207,0.0,0.047,0.0,3.034,1.07,0.207,0.0,0.001,0.033,0.122,0.018,0.024,0.165,0.0,0.835,0.0,1.127,0.35,0.471,0.0,0.0,0.017,0.022,1.074,2.322,0.0,0.597,0.001,0.0,1.621,0.0,0.0,0.001,0.004,0.0,1.326,0.0,0.32,0.065,32.186,0.0,0.0,0.009,0.008
2013,0.0,0.103,0.713,2.095,0.0,0.001,0.829,0.311,53.83,"na",44.29,0.027,101.821,0.001,0.805,43.336,55.993,0.088,43.373,2.366,146.111,1.488,0.002,4.064,0.021,0.123,31.949,0.013,0.052,0.108,11.933,2.517,0.0,0.013,0.12,0.349,12.619,0.175,3.628,6.426,0.937,0.0,0.117,0.162,0.0,1.028,0.001,6.79,0.0,0.085,0.001,3.371,1.162,0.26,0.0,0.001,0.053,0.136,0.019,0.027,0.275,0.0,0.947,0.0,1.273,0.426,0.458,0.0,0.0,0.015,0.06,1.359,2.719,0.0,1.023,0.001,0.0,2.227,0.0,0.001,0.001,0.079,0.0,1.71,0.0,0.371,0.145,38.362,0.0,0.0,0.016,0.008
2014,0.0,0.14,0.87,2.212,0.001,0.001,1.044,0.301,57.186,"na",50.772,0.044,110.428,0.001,1.167,47.663,59.665,0.084,48.073,4.264,161.2,2.763,0.002,5.1,0.023,0.327,35.317,0.016,0.042,0.108,13.236,2.959,0.0,0.018,0.137,0.255,11.769,0.251,3.903,7.232,0.835,0.0,0.165,0.149,0.0,1.163,0.001,7.57,0.0,0.081,0.002,3.434,1.135,0.259,0.0,0.003,0.062,0.145,0.018,0.023,0.435,0.016,1.454,0.0,1.312,0.502,0.501,0.0,0.058,0.034,0.104,1.737,2.741,0.0,1.069,0.022,0.0,2.542,0.0,0.001,0.001,0.069,0.0,1.928,0.0,0.34,0.256,41.519,0.0,0.0,0.016,0.241
2015,0.0,0.134,1.095,2.67,0.001,0.001,1.261,0.329,68.629,"na",61.858,0.051,126.364,0.028,2.011,55.012,71.903,0.111,51.671,7.195,188.222,4.893,0.009,6.102,0.025,0.478,42.034,0.015,0.05,0.13,18.243,3.198,0.004,0.022,0.162,0.423,11.161,0.527,4.808,9.123,1.046,0.0,0.18,0.157,0.001,1.488,0.002,7.409,0.0,0.081,0.002,3.359,1.182,0.304,0.0,0.03,0.078,0.183,0.023,0.033,0.57,0.027,1.979,0.0,1.708,0.569,0.535,0.0,0.134,0.169,0.122,2.457,2.627,0.0,1.598,0.033,0.0,3.681,0.0,0.001,0.001,0.071,0.0,2.637,0.0,0.345,0.245,43.591,0.0,0.0,0.04,0.695
2016,0.0,0.124,1.185,2.948,0.005,0.001,1.23,0.322,68.84,"na",79.784,0.047,137.32,0.089,2.575,69.59,72.902,0.186,61.192,10.325,217.104,7.578,0.017,6.962,0.025,0.555,53.643,0.012,0.051,0.112,18.085,2.892,0.004,0.019,0.134,0.572,11.068,0.694,4.842,8.455,1.164,0.0,0.229,0.155,0.001,1.391,0.004,9.832,0.0,0.093,0.002,4.003,1.208,0.381,0.0,0.062,0.078,0.257,0.023,0.029,0.679,0.025,2.348,0.0,1.849,0.479,0.526,0.0,0.239,0.221,0.195,2.848,2.823,0.0,1.491,0.032,0.0,3.503,0.0,0.001,0.001,0.115,0.0,3.511,0.0,0.33,0.216,51.882,0.0,0.0,0.063,0.952
2017,0.0,0.139,1.477,2.866,0.005,0.001,1.502,0.343,81.972,"na",95.901,0.065,158.148,0.112,2.661,82.997,86.753,0.221,68.132,12.936,254.049,9.668,0.023,7.362,0.024,0.859,64.733,0.001,0.048,0.134,24.124,3.344,0.004,0.017,0.162,0.573,11.115,1.087,5.502,11.224,1.253,0.0,0.273,0.172,0.001,1.685,0.007,11.908,0.0,0.102,0.002,3.995,1.298,0.45,0.0,0.068,0.082,0.305,0.054,0.035,0.687,0.025,2.657,0.0,2.393,0.645,0.498,0.0,0.241,0.156,0.299,3.373,2.773,0.0,1.677,0.031,0.0,3.921,0.0,0.001,0.001,0.175,0.0,4.041,0.0,0.386,0.221,58.113,0.0,0.0,0.077,1.041
