title         = ASCII CSV version of worksheet "Coal: Consumption" from the 2018 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2018/BP_2018_coal_consumption_mtoe.csv
original data = http://www.bp.com/content/dam/bp/en/corporate/excel/energy-economics/statistical-review-2018/bp-statistical-review-of-world-energy-2018-underpinning-data.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = million tonnes oil equivalent

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAP","BP_OECD","BP_OME","BP_TAF","BP_TAP","BP_TEU","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CY","CZ","DE","DK","DZ","EC","EE","EG","ES","FI","FR","GB","GR","HK","HR","HU","ID","IE","IL","IN","IQ","IR","IS","IT","JP","KR","KW","KZ","LK","LT","LU","LV","MA","MK","MX","MY","NL","NO","NZ","OM","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SI","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
1965,0.0,0.727,5.083,17.371,"na",0.0,19.169,5.996,509.286,297.437,516.927,10.801,871.891,0.007,28.855,239.07,524.056,0.218,293.401,5.783,1388.819,1.735,"na",15.476,1.275,1.165,114.42,2.014,0.0,35.326,160.746,3.698,0.07,0.0,0.0,0.403,9.7,1.742,41.37,117.397,2.107,0.123,0.0,10.91,0.129,3.126,0.0,35.547,0.0,0.211,0.007,8.626,48.712,4.952,0.0,"na",0.0,"na",2.727,0.0,0.235,0.0,0.69,0.015,8.861,0.763,1.645,0.0,0.036,0.044,1.379,59.481,0.592,0.0,4.36,"na",0.0,2.229,0.004,0.0,6.039,0.045,"na",3.67,0.0,2.985,"na",277.235,"na",0.02,0.898,24.657
1966,0.0,0.599,4.855,18.004,"na",0.0,17.487,6.183,488.119,308.273,536.28,11.574,868.021,0.006,28.492,252.034,502.813,0.238,306.608,5.842,1404.301,1.88,"na",15.172,1.055,1.2,122.4,2.014,0.0,35.222,150.072,4.191,0.068,0.0,0.0,0.274,8.974,1.617,38.333,111.73,2.103,0.106,0.0,10.463,0.158,3.561,0.0,35.461,0.0,0.232,0.005,8.972,51.915,5.607,0.0,"na",0.0,"na",2.462,0.0,0.245,0.0,0.736,0.02,8.073,0.703,1.6,0.0,0.046,0.042,1.164,60.278,0.604,0.0,4.695,"na",0.0,2.127,0.005,0.0,6.115,0.065,"na",4.084,0.0,2.969,"na",290.7,"na",0.021,0.943,24.345
1967,0.0,0.674,4.596,18.508,"na",0.0,17.162,6.714,473.535,313.046,530.317,12.675,851.556,0.007,29.321,245.393,486.519,0.263,301.145,6.186,1381.873,1.943,"na",15.032,0.889,1.2,108.8,2.21,0.0,34.062,144.566,3.588,0.052,0.0,0.0,0.422,9.12,1.556,37.837,104.371,2.01,0.085,0.0,9.077,0.111,3.792,0.0,36.052,0.0,0.256,0.004,9.832,57.024,5.349,0.0,"na",0.0,"na",2.307,0.0,0.255,0.0,0.903,0.012,7.762,0.738,1.461,0.0,0.051,0.033,1.118,61.369,0.601,0.0,5.203,"na",0.0,2.112,0.003,0.0,5.896,0.116,"na",3.62,0.0,3.013,"na",285.21,"na",0.022,1.033,25.048
1968,0.0,0.655,4.538,19.062,"na",0.0,17.718,7.294,480.432,310.316,531.833,13.857,870.799,0.007,30.558,249.036,494.032,0.289,312.469,5.932,1402.632,1.912,"na",16.331,0.841,1.2,107.99,2.013,0.0,35.259,146.641,3.215,0.055,0.0,0.0,0.439,9.232,1.873,36.385,104.45,2.27,0.061,0.0,8.959,0.083,4.631,0.0,37.302,0.0,0.282,0.003,9.522,58.681,5.05,0.0,"na",0.0,"na",2.473,0.0,0.265,0.0,0.946,0.012,7.356,0.751,1.375,0.0,0.051,0.015,1.231,64.322,0.541,0.0,5.704,"na",0.0,1.845,0.006,0.0,6.201,0.128,"na",3.935,0.0,3.037,"na",295.191,"na",0.023,1.146,26.219
1969,0.0,0.784,4.466,19.714,"na",0.0,17.256,7.333,486.756,316.217,564.75,14.885,882.025,0.007,30.739,279.423,500.489,0.318,313.135,6.455,1446.775,2.134,"na",15.767,0.76,1.2,130.405,2.149,0.0,36.647,150.985,2.937,0.07,0.0,0.0,0.474,9.29,2.247,36.423,101.81,2.197,0.036,0.0,9.093,0.1,4.409,0.0,39.625,0.0,0.311,0.002,9.774,62.681,5.274,0.0,"na",0.0,"na",2.627,0.0,0.275,0.0,0.959,0.015,6.258,0.837,1.41,0.0,0.086,0.02,1.108,67.577,0.51,0.0,6.592,"na",0.0,1.801,0.003,0.0,6.522,0.136,"na",4.18,0.0,2.788,"na",296.409,"na",0.024,1.222,26.477
1970,0.0,1.008,4.803,19.922,"na",0.0,16.263,8.021,477.778,312.158,598.372,16.102,868.977,0.007,31.639,312.173,492.264,0.35,311.612,7.154,1467.349,2.437,"na",16.928,0.653,1.283,165.92,2.243,0.0,37.1,149.097,2.349,0.083,0.0,0.0,0.437,9.814,2.284,34.666,96.024,2.528,0.021,0.0,9.241,0.087,2.15,0.0,37.559,0.0,0.343,0.001,9.87,60.387,5.629,0.0,"na",0.0,"na",2.694,0.0,0.287,0.0,1.076,0.016,4.586,0.855,1.411,0.0,0.087,0.02,0.923,70.18,0.467,0.0,7.162,"na",0.0,1.903,0.003,0.0,6.576,0.145,"na",4.63,0.0,2.724,"na",293.608,"na",0.024,1.305,27.352
1971,0.0,0.884,4.405,19.997,"na",0.0,13.467,7.917,455.968,318.47,634.644,18.11,824.603,0.008,33.424,334.154,471.2,0.249,295.102,6.648,1459.247,2.453,"na",16.09,0.441,1.239,191.305,1.744,0.0,38.653,142.681,1.438,0.023,0.0,0.0,0.359,9.863,2.027,31.766,85.1,3.726,0.027,0.0,8.945,0.1,2.052,0.0,38.08,0.0,0.242,0.001,9.535,54.829,5.689,0.0,"na",0.0,"na",2.483,0.0,0.303,0.0,1.351,0.041,3.463,0.804,1.255,0.0,0.122,0.019,0.731,71.837,0.432,0.0,7.564,"na",0.0,1.715,0.004,0.0,6.898,0.114,"na",4.76,0.0,2.419,"na",277.661,"na",0.143,1.433,29.25
1972,0.0,0.744,3.994,20.888,"na",0.093,12.862,8.16,439.821,327.001,657.158,18.52,818.497,0.006,33.743,347.022,455.198,0.384,305.792,6.514,1475.655,2.583,"na",15.183,0.373,1.024,202.315,1.812,0.0,38.102,139.283,1.469,0.02,0.0,0.0,0.317,10.101,2.249,28.256,74.542,3.98,0.013,0.0,8.693,0.1,1.91,0.0,40.214,0.0,0.378,0.001,8.873,53.579,5.831,0.0,"na",0.0,"na",2.443,0.0,0.378,0.0,1.493,0.104,2.962,0.873,1.286,0.0,0.132,0.019,0.586,75.147,0.382,0.0,7.918,"na",0.0,1.474,0.003,0.0,7.021,0.09,"na",5.108,0.0,2.304,"na",289.117,"na",0.15,1.078,29.457
1973,0.0,0.817,3.97,21.753,"na",0.121,10.793,8.223,446.442,330.877,667.687,18.927,851.929,0.014,35.675,355.411,462.436,0.648,327.77,6.8,1519.617,2.538,"na",15.637,0.354,1.112,204.965,1.846,0.0,37.283,139.736,2.251,0.023,0.0,0.0,0.276,9.893,2.496,27.949,80.738,4.681,0.007,0.0,8.738,0.067,1.863,0.0,39.678,0.0,0.635,0.0,9.003,56.648,7.374,0.0,"na",0.0,"na",2.421,0.0,0.371,0.0,1.6,0.099,3.009,0.938,1.457,0.0,0.151,0.019,0.582,75.456,0.565,0.0,8.916,"na",0.0,1.629,0.004,0.0,6.827,0.096,"na",5.221,0.0,2.062,"na",310.532,"na",0.272,1.552,31.378
1974,0.0,1.017,4.189,22.706,"na",0.108,11.545,8.083,441.449,332.501,676.138,19.662,844.74,0.009,37.157,364.053,458.238,0.705,320.8,7.423,1520.877,2.692,"na",15.888,0.305,1.054,202.8,2.232,0.0,37.145,140.337,2.126,0.019,0.0,0.0,0.483,9.582,2.544,28.289,71.08,4.93,0.007,0.0,8.334,0.073,2.009,0.0,44.786,0.0,0.695,0.0,9.804,60.047,7.605,0.0,"na",0.0,"na",2.581,0.0,0.367,0.0,1.768,0.099,2.866,1.04,1.5,0.0,0.161,0.026,0.533,77.583,0.439,0.0,9.377,"na",0.0,1.8,0.005,0.0,6.804,0.144,"na",5.694,0.0,2.099,"na",303.144,"na",0.204,1.854,32.871
1975,0.0,0.99,3.641,23.434,"na",0.125,8.622,8.474,429.944,341.965,721.042,20.606,829.402,0.01,39.473,391.795,447.497,1.298,320.63,7.786,1550.444,3.201,"na",15.457,0.229,0.842,228.565,2.269,0.0,37.938,127.134,2.051,0.024,0.0,0.0,0.577,10.619,2.305,24.802,71.505,6.456,0.006,0.0,7.94,0.093,1.701,0.0,48.143,0.0,1.288,0.0,9.83,56.171,8.035,0.0,"na",0.0,"na",1.963,0.0,0.434,0.0,2.031,0.009,2.412,0.989,1.412,0.0,0.168,0.049,0.517,83.701,0.412,0.0,9.721,"na",0.0,1.941,0.001,0.0,6.775,0.138,"na",5.913,0.0,1.914,"na",303.142,"na",0.252,2.577,35.083
1976,0.0,1.001,3.874,24.23,"na",0.123,8.986,7.899,450.17,341.595,731.665,21.817,875.25,0.007,41.439,401.096,468.615,1.28,345.056,7.835,1606.915,3.416,"na",18.3,0.215,0.85,234.15,2.219,0.0,38.678,134.208,2.85,0.047,0.0,0.0,0.564,10.285,3.106,29.16,72.766,7.629,0.008,0.0,8.045,0.093,1.749,0.0,50.132,0.0,1.273,0.0,9.747,54.926,8.957,0.0,"na",0.0,"na",1.818,0.0,0.462,0.0,1.558,0.01,3.009,0.954,1.455,0.0,0.13,0.059,0.512,87.516,0.4,0.0,9.866,"na",0.0,1.863,0.003,0.0,6.715,0.16,"na",6.203,0.0,2.027,"na",325.197,"na",0.165,2.433,36.835
1977,0.0,0.947,3.25,25.295,"na",0.129,9.114,7.867,448.937,347.731,767.817,23.306,886.65,0.007,42.383,427.731,467.459,1.294,358.915,8.953,1654.467,4.332,"na",23.384,0.251,0.915,257.57,2.275,0.0,39.514,128.891,3.279,0.061,0.0,0.0,0.643,11.017,3.132,28.085,73.005,8.114,0.007,0.0,8.183,0.1,1.832,0.0,52.48,0.0,1.288,0.0,9.585,51.819,9.778,0.0,"na",0.003,"na",1.567,0.0,0.453,0.0,2.242,0.011,3.153,0.822,1.385,0.0,0.149,0.145,0.557,90.62,0.363,0.0,9.99,"na",0.0,1.479,0.004,0.0,6.897,0.154,"na",6.391,0.0,2.321,"na",333.29,"na",0.256,2.667,38.159
1978,0.0,1.154,3.302,25.955,"na",0.125,9.333,8.388,456.353,345.627,792.629,24.657,880.354,0.009,41.094,448.674,476.092,0.796,351.108,9.593,1672.982,4.982,"na",19.228,0.226,0.892,282.82,2.299,0.0,39.668,130.566,3.612,0.031,0.0,0.0,0.616,9.468,4.221,29.302,71.121,7.215,0.005,0.0,8.175,0.133,1.733,0.0,50.788,0.0,0.787,0.0,9.75,46.925,9.894,0.0,"na",0.003,"na",1.656,0.0,0.471,0.0,2.337,0.024,3.607,0.847,1.278,0.0,0.127,0.133,0.593,94.839,0.428,0.0,11.218,"na",0.0,1.517,0.005,0.0,7.232,0.198,"na",6.484,0.0,2.561,"na",329.542,"na",0.079,2.578,37.062
1979,0.0,1.075,3.584,27.132,"na",0.093,10.399,8.649,475.494,348.129,816.134,26.22,934.469,0.007,43.383,470.408,496.85,1.142,380.545,10.146,1750.603,5.411,"na",18.207,0.233,0.987,292.58,2.319,0.0,39.68,138.158,4.308,0.072,0.0,0.0,0.684,10.791,4.068,31.823,76.45,3.961,0.004,0.0,8.238,0.2,1.988,0.0,53.955,0.0,1.136,0.016,10.7,50.113,11.843,0.0,"na",0.002,"na",1.839,0.0,0.356,0.0,2.296,0.034,3.439,1.054,1.139,0.0,0.135,0.116,0.661,95.983,0.447,0.0,12.082,"na",0.0,1.792,0.001,0.0,7.113,0.416,"na",6.645,0.0,3.233,"na",360.042,"na",0.164,2.666,39.531
1980,0.0,0.958,3.683,27.925,"na",0.124,10.483,9.072,484.906,337.531,826.179,27.861,967.16,0.007,46.765,497.214,506.151,1.204,393.715,10.758,1793.339,5.902,"na",22.175,0.342,1.09,304.301,2.432,0.0,38.451,141.338,6.148,0.064,0.0,0.0,0.55,12.439,4.616,31.157,71.065,3.961,0.002,0.0,8.078,0.253,1.884,0.001,56.712,0.0,1.196,0.021,12.554,58.217,13.199,0.0,"na",0.002,"na",1.825,0.0,0.396,0.0,2.325,0.05,3.989,0.976,1.172,0.0,0.142,0.14,0.704,101.644,0.35,0.0,12.364,"na",0.0,1.708,0.003,0.0,8.096,0.45,"na",7.034,0.0,3.825,"na",369.216,"na",0.157,2.274,42.711
